Experiment Log Started

========================================
Running Architecture: ResNet50 + Baseline
========================================
  > Split: 10% | Seed: 42 ...
    Loss Function: CrossEntropyLoss()
    Epoch 25/25 | Train Loss: 0.0014 | Train Acc: 100.00%
RESULT | Baseline | Split 80% | Acc: 0.9512 (+/- 0.0000) | Recall: 0.9533

========================================
Running Architecture: ResNet50 + StatAware
========================================
  > Split: 10% | Seed: 42 ...
    Loss Function: CrossEntropyLoss()
Error in run: Expected more than 1 value per channel when training, got input size torch.Size([1, 16])
  > Split: 10% | Seed: 10 ...
    Loss Function: CrossEntropyLoss()
Error in run: Expected more than 1 value per channel when training, got input size torch.Size([1, 16])
  > Split: 10% | Seed: 20 ...
    Loss Function: CrossEntropyLoss()
Error in run: Expected more than 1 value per channel when training, got input size torch.Size([1, 16])
  > Split: 10% | Seed: 30 ...
    Loss Function: CrossEntropyLoss()
Error in run: Expected more than 1 value per channel when training, got input size torch.Size([1, 16])
  > Split: 10% | Seed: 40 ...
    Loss Function: CrossEntropyLoss()
Error in run: Expected more than 1 value per channel when training, got input size torch.Size([1, 16])
RESULT | StatAware | Split 10% | Acc: 0.0000 (+/- 0.0000) | Recall: nan
  > Split: 20% | Seed: 42 ...
    Loss Function: CrossEntropyLoss()
    Epoch 1/25 | Train Loss: 0.5795 | Train Acc: 77.30%
    Epoch 2/25 | Train Loss: 0.3882 | Train Acc: 92.02%
    Epoch 3/25 | Train Loss: 0.2220 | Train Acc: 96.32%
    Epoch 4/25 | Train Loss: 0.1713 | Train Acc: 95.71%
    Epoch 5/25 | Train Loss: 0.0710 | Train Acc: 100.00%
    Epoch 6/25 | Train Loss: 0.0507 | Train Acc: 99.39%
    Epoch 7/25 | Train Loss: 0.0283 | Train Acc: 100.00%
    Epoch 8/25 | Train Loss: 0.0466 | Train Acc: 98.77%
    Epoch 9/25 | Train Loss: 0.0647 | Train Acc: 98.16%
    Epoch 10/25 | Train Loss: 0.0343 | Train Acc: 99.39%
    Epoch 11/25 | Train Loss: 0.0224 | Train Acc: 100.00%
    Epoch 12/25 | Train Loss: 0.0579 | Train Acc: 98.77%
    Epoch 13/25 | Train Loss: 0.0719 | Train Acc: 98.16%
    Epoch 14/25 | Train Loss: 0.0357 | Train Acc: 99.39%
    Epoch 15/25 | Train Loss: 0.0429 | Train Acc: 98.77%
    Epoch 16/25 | Train Loss: 0.0339 | Train Acc: 99.39%
    Epoch 17/25 | Train Loss: 0.0241 | Train Acc: 100.00%
    Epoch 18/25 | Train Loss: 0.0235 | Train Acc: 99.39%
    Epoch 19/25 | Train Loss: 0.0244 | Train Acc: 99.39%
    Epoch 20/25 | Train Loss: 0.0125 | Train Acc: 100.00%
    Epoch 21/25 | Train Loss: 0.0055 | Train Acc: 100.00%
    Epoch 22/25 | Train Loss: 0.0110 | Train Acc: 100.00%
    Epoch 23/25 | Train Loss: 0.0152 | Train Acc: 100.00%
    Epoch 24/25 | Train Loss: 0.0175 | Train Acc: 100.00%
    Epoch 25/25 | Train Loss: 0.0213 | Train Acc: 100.00%
RESULT | StatAware | Split 20% | Acc: 0.8878 (+/- 0.0000) | Recall: 0.8861
  > Split: 50% | Seed: 42 ...
    Loss Function: CrossEntropyLoss()
    Epoch 1/25 | Train Loss: 0.5560 | Train Acc: 76.72%
    Epoch 2/25 | Train Loss: 0.2239 | Train Acc: 96.57%
    Epoch 3/25 | Train Loss: 0.1109 | Train Acc: 96.08%
    Epoch 4/25 | Train Loss: 0.0588 | Train Acc: 98.77%
    Epoch 5/25 | Train Loss: 0.0597 | Train Acc: 98.77%
    Epoch 6/25 | Train Loss: 0.0438 | Train Acc: 98.77%
    Epoch 7/25 | Train Loss: 0.0373 | Train Acc: 99.26%
    Epoch 8/25 | Train Loss: 0.0170 | Train Acc: 100.00%
    Epoch 9/25 | Train Loss: 0.0141 | Train Acc: 99.75%
    Epoch 10/25 | Train Loss: 0.0062 | Train Acc: 100.00%
    Epoch 11/25 | Train Loss: 0.0565 | Train Acc: 98.28%
    Epoch 12/25 | Train Loss: 0.0417 | Train Acc: 98.28%
    Epoch 13/25 | Train Loss: 0.0120 | Train Acc: 100.00%
    Epoch 14/25 | Train Loss: 0.0086 | Train Acc: 100.00%
    Epoch 15/25 | Train Loss: 0.0114 | Train Acc: 99.51%
    Epoch 16/25 | Train Loss: 0.0156 | Train Acc: 99.75%
    Epoch 17/25 | Train Loss: 0.0098 | Train Acc: 99.75%
    Epoch 18/25 | Train Loss: 0.0049 | Train Acc: 99.75%
    Epoch 19/25 | Train Loss: 0.0030 | Train Acc: 100.00%
    Epoch 20/25 | Train Loss: 0.0049 | Train Acc: 100.00%
    Epoch 21/25 | Train Loss: 0.0062 | Train Acc: 99.75%
    Epoch 22/25 | Train Loss: 0.0032 | Train Acc: 100.00%
    Epoch 23/25 | Train Loss: 0.0030 | Train Acc: 100.00%
    Epoch 24/25 | Train Loss: 0.0033 | Train Acc: 99.75%
    Epoch 25/25 | Train Loss: 0.0063 | Train Acc: 99.75%
RESULT | StatAware | Split 50% | Acc: 0.9122 (+/- 0.0000) | Recall: 0.9095
  > Split: 80% | Seed: 42 ...
    Loss Function: CrossEntropyLoss()
    Epoch 1/25 | Train Loss: 0.4406 | Train Acc: 85.91%
    Epoch 2/25 | Train Loss: 0.1243 | Train Acc: 96.02%
    Epoch 3/25 | Train Loss: 0.0622 | Train Acc: 98.47%
    Epoch 4/25 | Train Loss: 0.0571 | Train Acc: 98.47%
    Epoch 5/25 | Train Loss: 0.0197 | Train Acc: 99.85%
    Epoch 6/25 | Train Loss: 0.0284 | Train Acc: 99.39%
    Epoch 7/25 | Train Loss: 0.0242 | Train Acc: 99.54%
    Epoch 8/25 | Train Loss: 0.0153 | Train Acc: 99.69%
    Epoch 9/25 | Train Loss: 0.0205 | Train Acc: 99.54%
    Epoch 10/25 | Train Loss: 0.0075 | Train Acc: 100.00%
    Epoch 11/25 | Train Loss: 0.0041 | Train Acc: 100.00%
    Epoch 12/25 | Train Loss: 0.0039 | Train Acc: 100.00%
    Epoch 13/25 | Train Loss: 0.0030 | Train Acc: 100.00%
    Epoch 14/25 | Train Loss: 0.0060 | Train Acc: 99.85%
    Epoch 15/25 | Train Loss: 0.0093 | Train Acc: 99.69%
    Epoch 16/25 | Train Loss: 0.0090 | Train Acc: 99.85%
    Epoch 17/25 | Train Loss: 0.0050 | Train Acc: 99.85%
    Epoch 18/25 | Train Loss: 0.0277 | Train Acc: 99.23%
    Epoch 19/25 | Train Loss: 0.0234 | Train Acc: 99.08%
    Epoch 20/25 | Train Loss: 0.0150 | Train Acc: 99.54%
    Epoch 21/25 | Train Loss: 0.0260 | Train Acc: 99.23%
    Epoch 22/25 | Train Loss: 0.0144 | Train Acc: 99.54%
    Epoch 23/25 | Train Loss: 0.0079 | Train Acc: 99.85%
    Epoch 24/25 | Train Loss: 0.0110 | Train Acc: 99.39%
    Epoch 25/25 | Train Loss: 0.0153 | Train Acc: 99.69%
RESULT | StatAware | Split 80% | Acc: 0.9561 (+/- 0.0000) | Recall: 0.9579

========================================
Running Architecture: ResNet50 + CBAM
========================================
  > Split: 10% | Seed: 42 ...
    Loss Function: CrossEntropyLoss()
    Epoch 1/25 | Train Loss: 0.6623 | Train Acc: 58.02%
    Epoch 2/25 | Train Loss: 0.4742 | Train Acc: 91.36%
    Epoch 3/25 | Train Loss: 0.4109 | Train Acc: 96.30%
    Epoch 4/25 | Train Loss: 0.3114 | Train Acc: 95.06%
    Epoch 5/25 | Train Loss: 0.2282 | Train Acc: 97.53%
    Epoch 6/25 | Train Loss: 0.2150 | Train Acc: 98.77%
    Epoch 7/25 | Train Loss: 0.1926 | Train Acc: 97.53%
    Epoch 8/25 | Train Loss: 0.1185 | Train Acc: 100.00%
    Epoch 9/25 | Train Loss: 0.0761 | Train Acc: 100.00%
    Epoch 10/25 | Train Loss: 0.1220 | Train Acc: 96.30%
    Epoch 11/25 | Train Loss: 0.0550 | Train Acc: 100.00%
    Epoch 12/25 | Train Loss: 0.0723 | Train Acc: 97.53%
    Epoch 13/25 | Train Loss: 0.0577 | Train Acc: 100.00%
    Epoch 14/25 | Train Loss: 0.0480 | Train Acc: 100.00%
    Epoch 15/25 | Train Loss: 0.0410 | Train Acc: 98.77%
    Epoch 16/25 | Train Loss: 0.0427 | Train Acc: 98.77%
    Epoch 17/25 | Train Loss: 0.0268 | Train Acc: 100.00%
    Epoch 18/25 | Train Loss: 0.0429 | Train Acc: 100.00%
    Epoch 19/25 | Train Loss: 0.0333 | Train Acc: 100.00%
    Epoch 20/25 | Train Loss: 0.0636 | Train Acc: 100.00%
    Epoch 21/25 | Train Loss: 0.0320 | Train Acc: 98.77%
    Epoch 22/25 | Train Loss: 0.0327 | Train Acc: 100.00%
    Epoch 23/25 | Train Loss: 0.0381 | Train Acc: 100.00%
    Epoch 24/25 | Train Loss: 0.0334 | Train Acc: 100.00%
    Epoch 25/25 | Train Loss: 0.0513 | Train Acc: 100.00%
  > Split: 10% | Seed: 10 ...
    Loss Function: CrossEntropyLoss()
    Epoch 1/25 | Train Loss: 0.6496 | Train Acc: 61.73%
    Epoch 2/25 | Train Loss: 0.4817 | Train Acc: 93.83%
    Epoch 3/25 | Train Loss: 0.3965 | Train Acc: 95.06%
    Epoch 4/25 | Train Loss: 0.2847 | Train Acc: 98.77%
    Epoch 5/25 | Train Loss: 0.2313 | Train Acc: 96.30%
    Epoch 6/25 | Train Loss: 0.1749 | Train Acc: 97.53%
    Epoch 7/25 | Train Loss: 0.1581 | Train Acc: 97.53%
    Epoch 8/25 | Train Loss: 0.1711 | Train Acc: 98.77%
    Epoch 9/25 | Train Loss: 0.0810 | Train Acc: 100.00%
    Epoch 10/25 | Train Loss: 0.0715 | Train Acc: 98.77%
    Epoch 11/25 | Train Loss: 0.0458 | Train Acc: 100.00%
    Epoch 12/25 | Train Loss: 0.0412 | Train Acc: 100.00%
    Epoch 13/25 | Train Loss: 0.0240 | Train Acc: 100.00%
    Epoch 14/25 | Train Loss: 0.0313 | Train Acc: 98.77%
    Epoch 15/25 | Train Loss: 0.0226 | Train Acc: 100.00%
    Epoch 16/25 | Train Loss: 0.0211 | Train Acc: 100.00%
    Epoch 17/25 | Train Loss: 0.0661 | Train Acc: 96.30%
    Epoch 18/25 | Train Loss: 0.0461 | Train Acc: 100.00%
